OBJECTID,pointid,grid_code,PR_mean,ETP_mean,Balance_me,stress_probability
14509,14509,0.4615380,1059.1000977,1043.4346924,15.6654911,0.4615385
14510,14510,0.2769230,1094.6292725,969.5295410,125.0997238,0.2769231
14511,14511,0.2769230,1099.8101807,980.7777100,119.0325012,0.2769231
14512,14512,0.3692310,1080.6951904,1003.6953735,76.9998322,0.3692308
14513,14513,0.1846150,1125.5689697,925.5610352,200.0078888,0.1846154
14514,14514,0.2000000,1120.3883057,938.4232788,181.9650574,0.2000000
14515,14515,0.8153850,997.8902588,1156.7414551,-158.8511353,0.8153846
14516,14516,0.9846150,934.6228638,1380.2540283,-445.6311035,0.9846154
14517,14517,0.9846150,925.7525635,1409.6547852,-483.9022522,0.9846154
14518,14518,0.9230770,932.7430420,1284.7580566,-352.0149536,0.9230769
14519,14519,0.8461540,953.8311768,1148.2062988,-194.3751831,0.8461539
14520,14520,0.4000000,1016.8672485,961.9080811,54.9592056,0.4000000
14521,14521,0.0769231,1049.7504883,762.4599609,287.2905579,0.0769231
14522,14522,1.0000000,95.3336868,954.3567505,-859.0230103,1.0000000
14523,14523,1.0000000,97.8265762,969.9234009,-872.0968018,1.0000000
14524,14524,1.0000000,102.2206116,1034.9241943,-932.7035522,1.0000000
14525,14525,1.0000000,106.2672043,1107.8079834,-1001.5407715,1.0000000
14526,14526,1.0000000,111.5502167,1111.5523682,-1000.0021973,1.0000000
14527,14527,1.0000000,117.6349106,1132.6525879,-1015.0176392,1.0000000
14528,14528,1.0000000,123.3122940,1169.8937988,-1046.5815430,1.0000000
14529,14529,1.0000000,130.5737762,1195.7427979,-1065.1690674,1.0000000
14530,14530,1.0000000,140.0090027,1206.6795654,-1066.6705322,1.0000000
14531,14531,1.0000000,150.5903625,1209.4792480,-1058.8889160,1.0000000
14532,14532,1.0000000,159.2119446,1215.3436279,-1056.1315918,1.0000000
14533,14533,1.0000000,165.1068726,1239.8851318,-1074.7781982,1.0000000
14534,14534,1.0000000,179.0913239,1243.5968018,-1064.5054932,1.0000000
14535,14535,1.0000000,201.6597137,1216.2230225,-1014.5632935,1.0000000
14536,14536,1.0000000,218.3580933,1197.5993652,-979.2412720,1.0000000
14537,14537,1.0000000,229.6343994,1210.5104980,-980.8760986,1.0000000
14538,14538,1.0000000,229.7851257,1251.0415039,-1021.2563477,1.0000000
14539,14539,1.0000000,229.0242004,1273.8903809,-1044.8660889,1.0000000
14540,14540,1.0000000,238.5084686,1265.4118652,-1026.9034424,1.0000000
14541,14541,1.0000000,242.4374084,1273.6414795,-1031.2041016,1.0000000
14542,14542,1.0000000,245.5885620,1289.2238770,-1043.6352539,1.0000000
14543,14543,1.0000000,297.7629089,1722.9909668,-1425.2281494,1.0000000
14544,14544,1.0000000,300.9777832,1732.0382080,-1431.0604248,1.0000000
14545,14545,1.0000000,310.6067200,1729.4884033,-1418.8817139,1.0000000
14546,14546,1.0000000,311.5597534,1804.8504639,-1493.2906494,1.0000000
14547,14547,1.0000000,313.4549866,1903.2962646,-1589.8411865,1.0000000
14548,14548,1.0000000,315.9967041,1897.6271973,-1581.6304932,1.0000000
14549,14549,1.0000000,335.6146240,1858.1617432,-1522.5471191,1.0000000
14550,14550,1.0000000,341.6871643,1865.5053711,-1523.8182373,1.0000000
14551,14551,1.0000000,352.3598633,1852.4064941,-1500.0466309,1.0000000
14552,14552,1.0000000,364.2404785,1833.4504395,-1469.2099609,1.0000000
14553,14553,1.0000000,375.9063110,1822.4688721,-1446.5626221,1.0000000
14554,14554,1.0000000,390.6343384,1819.0708008,-1428.4364014,1.0000000
14555,14555,1.0000000,408.2105103,1803.2521973,-1395.0416260,1.0000000
14556,14556,1.0000000,427.2172852,1792.0131836,-1364.7958984,1.0000000
14557,14557,1.0000000,448.9441528,1779.3795166,-1330.4353027,1.0000000
14558,14558,1.0000000,472.5298462,1769.2053223,-1296.6754150,1.0000000
14559,14559,1.0000000,502.5949707,1763.9660645,-1261.3710938,1.0000000
14560,14560,1.0000000,538.6626587,1759.2487793,-1220.5860596,1.0000000
14561,14561,1.0000000,580.3771973,1755.3061523,-1174.9289551,1.0000000
14562,14562,1.0000000,626.4640503,1758.2908936,-1131.8267822,1.0000000
14563,14563,1.0000000,677.3930664,1781.1142578,-1103.7213135,1.0000000
14564,14564,1.0000000,710.0589600,1813.3511963,-1103.2922363,1.0000000
14565,14565,1.0000000,713.9465332,1794.5570068,-1080.6104736,1.0000000
14566,14566,1.0000000,714.5428467,1788.1474609,-1073.6046143,1.0000000
14567,14567,1.0000000,716.1195068,1764.5037842,-1048.3842773,1.0000000
14568,14568,1.0000000,721.4395142,1674.6635742,-953.2240601,1.0000000
14569,14569,1.0000000,754.4229126,1533.8143311,-779.3914185,1.0000000
14570,14570,1.0000000,749.1599731,1541.0281982,-791.8682861,1.0000000
14571,14571,1.0000000,745.5228271,1588.9086914,-843.3858032,1.0000000
14572,14572,1.0000000,768.4864502,1573.2071533,-804.7207031,1.0000000
14573,14573,0.9846150,807.3707275,1529.1047363,-721.7340088,0.9846154
14574,14574,0.9846150,825.2722168,1520.6560059,-695.3837280,0.9846154
14575,14575,0.9846150,866.5388184,1442.0816650,-575.5429077,0.9846154
14576,14576,0.8615380,961.0346069,1221.4353027,-260.4006042,0.8615385
14577,14577,0.5846150,1039.4864502,1055.0527344,-15.5662746,0.5846154
14578,14578,0.7538460,1021.6356201,1086.5554199,-64.9197998,0.7538462
14579,14579,0.7538460,1020.7678833,1085.3397217,-64.5718155,0.7538462
14580,14580,0.2615380,1091.0108643,964.4116821,126.5991974,0.2615385
14581,14581,0.1538460,1129.0435791,912.8308105,216.2127533,0.1538462
14582,14582,0.8000000,992.8223877,1138.2071533,-145.3847809,0.8000000
14583,14583,0.9076920,944.0967407,1281.2918701,-337.1950684,0.9076923
14584,14584,0.9692310,931.4917603,1342.5893555,-411.0975647,0.9692308
14585,14585,0.9230770,929.2522583,1299.4064941,-370.1542358,0.9230769
14586,14586,0.8769230,949.8901978,1174.1993408,-224.3090973,0.8769231
14587,14587,0.5538460,1008.6546021,1004.7819214,3.8726845,0.5538462
14588,14588,0.0923077,1055.1231689,805.9932251,249.1299133,0.0923077
14589,14589,1.0000000,101.1846466,978.8812256,-877.6965942,1.0000000
14590,14590,1.0000000,103.6988754,1042.7172852,-939.0184326,1.0000000
14591,14591,1.0000000,108.5344849,1105.3270264,-996.7925415,1.0000000
14592,14592,1.0000000,113.7516785,1109.3845215,-995.6328735,1.0000000
14593,14593,1.0000000,119.4288254,1125.5341797,-1006.1052856,1.0000000
14594,14594,1.0000000,125.7356186,1160.5998535,-1034.8642578,1.0000000
14595,14595,1.0000000,131.5072937,1189.7180176,-1058.2106934,1.0000000
14596,14596,1.0000000,138.1492767,1203.5286865,-1065.3793945,1.0000000
14597,14597,1.0000000,146.4261627,1211.7004395,-1065.2742920,1.0000000
14598,14598,1.0000000,152.7841797,1230.2565918,-1077.4724121,1.0000000
14599,14599,1.0000000,158.4269562,1264.4106445,-1105.9836426,1.0000000
14600,14600,1.0000000,171.9191742,1255.7470703,-1083.8278809,1.0000000
14601,14601,1.0000000,191.2839813,1226.7016602,-1035.4176025,1.0000000
14602,14602,1.0000000,207.8535767,1213.0330811,-1005.1795654,1.0000000
14603,14603,1.0000000,212.9498444,1241.2061768,-1028.2563477,1.0000000
14604,14604,1.0000000,214.8386536,1278.8247070,-1063.9859619,1.0000000
14605,14605,1.0000000,224.5411224,1272.5534668,-1048.0124512,1.0000000
14606,14606,1.0000000,249.5566101,1226.3096924,-976.7530518,1.0000000
14607,14607,1.0000000,258.6820068,1217.8220215,-959.1400757,1.0000000
14608,14608,1.0000000,279.1886902,1197.0754395,-917.8867188,1.0000000
14609,14609,1.0000000,228.0766907,1357.5797119,-1129.5030518,1.0000000
14610,14610,1.0000000,216.4330902,1416.1008301,-1199.6677246,1.0000000
14611,14611,1.0000000,306.6954956,1717.5799561,-1410.8843994,1.0000000
14612,14612,1.0000000,309.8466492,1735.3046875,-1425.4580078,1.0000000
14613,14613,1.0000000,316.5183105,1767.1616211,-1450.6433105,1.0000000
14614,14614,1.0000000,316.6268311,1815.8465576,-1499.2197266,1.0000000
14615,14615,1.0000000,335.0027161,1843.8896484,-1508.8869629,1.0000000
14616,14616,1.0000000,339.3065796,1881.0041504,-1541.6975098,1.0000000
14617,14617,1.0000000,349.3883362,1868.7912598,-1519.4029541,1.0000000
14618,14618,1.0000000,358.0797119,1854.6192627,-1496.5395508,1.0000000
14619,14619,1.0000000,368.4389954,1824.1387939,-1455.6997070,1.0000000
14620,14620,1.0000000,384.0982361,1796.4595947,-1412.3614502,1.0000000
14621,14621,1.0000000,400.2146606,1786.1107178,-1385.8959961,1.0000000
14622,14622,1.0000000,420.4574890,1780.5950928,-1360.1375732,1.0000000
14623,14623,1.0000000,441.6977844,1769.8522949,-1328.1544189,1.0000000
14624,14624,1.0000000,464.6408997,1769.7510986,-1305.1102295,1.0000000
14625,14625,1.0000000,493.9739990,1774.3541260,-1280.3801270,1.0000000
14626,14626,1.0000000,530.8197021,1760.9276123,-1230.1079102,1.0000000
14627,14627,1.0000000,570.7269287,1750.9838867,-1180.2569580,1.0000000
14628,14628,1.0000000,615.8566895,1759.0454102,-1143.1887207,1.0000000
14629,14629,1.0000000,664.9586182,1777.6748047,-1112.7161865,1.0000000
14630,14630,1.0000000,697.8069458,1801.0155029,-1103.2084961,1.0000000
14631,14631,1.0000000,701.7653809,1806.7279053,-1104.9625244,1.0000000
14632,14632,1.0000000,700.3731689,1803.5489502,-1103.1757812,1.0000000
14633,14633,1.0000000,699.7694092,1779.1011963,-1079.3317871,1.0000000
14634,14634,1.0000000,700.8959351,1715.5029297,-1014.6069946,1.0000000
14635,14635,1.0000000,708.1675415,1636.0075684,-927.8400269,1.0000000
14636,14636,1.0000000,731.5440063,1579.6110840,-848.0671387,1.0000000
14637,14637,1.0000000,750.8042603,1570.6574707,-819.8531494,1.0000000
14638,14638,1.0000000,777.7460938,1547.3629150,-769.6167603,1.0000000
14639,14639,1.0000000,793.3227539,1539.0303955,-745.7077026,1.0000000
14640,14640,1.0000000,809.0021973,1544.3300781,-735.3279419,1.0000000
14641,14641,0.9846150,837.4417725,1521.7268066,-684.2850342,0.9846154
14642,14642,0.9846150,898.1973267,1380.1691895,-481.9718628,0.9846154
14643,14643,0.8615380,956.4866333,1219.3715820,-262.8849487,0.8615385
14644,14644,0.9230770,948.4343262,1252.1386719,-303.7043152,0.9230769
14645,14645,0.8769230,961.9915771,1223.5064697,-261.5148621,0.8769231
14646,14646,0.4153850,1069.2135010,1011.8182373,57.3951988,0.4153846
14647,14647,0.2000000,1119.6890869,935.7729492,183.9160919,0.2000000
14648,14648,0.7846150,996.8287354,1112.9293213,-116.1006393,0.7846154
14649,14649,0.8923080,952.7375488,1209.4006348,-256.6629944,0.8923077
14650,14650,0.8923080,947.3073120,1228.2666016,-280.9593201,0.8923077
14651,14651,0.8769230,952.9361572,1196.1815186,-243.2454071,0.8769231
14652,14652,0.8615380,955.2624512,1164.4500732,-209.1876678,0.8615385
14653,14653,0.8461540,960.5214844,1118.5992432,-158.0777588,0.8461539
14654,14654,0.3076920,1032.8511963,930.2724609,102.5786514,0.3076923
14655,14655,0.0769231,1056.8135986,759.7078857,297.1057129,0.0769231
14656,14656,0.0153846,1034.7790527,679.4810181,355.2980957,0.0153846
14657,14657,0.0461538,1015.9230957,692.9263916,322.9966736,0.0461538
14658,14658,1.0000000,103.0693741,989.7862549,-886.7168579,1.0000000
14659,14659,1.0000000,107.7414169,1051.8714600,-944.1300659,1.0000000
14660,14660,1.0000000,112.0717163,1106.9277344,-994.8560791,1.0000000
14661,14661,1.0000000,117.0464935,1123.5360107,-1006.4895630,1.0000000
14662,14662,1.0000000,121.6990585,1137.7202148,-1016.0212402,1.0000000
14663,14663,1.0000000,127.1910324,1158.0208740,-1030.8299561,1.0000000
14664,14664,1.0000000,132.0927582,1181.1654053,-1049.0726318,1.0000000
14665,14665,1.0000000,137.3420563,1202.0509033,-1064.7088623,1.0000000
14666,14666,1.0000000,145.1723328,1223.7999268,-1078.6276855,1.0000000
14667,14667,1.0000000,149.5664978,1248.4449463,-1098.8785400,1.0000000
14668,14668,1.0000000,158.3168488,1259.0942383,-1100.7773438,1.0000000
14669,14669,1.0000000,174.4074554,1240.0521240,-1065.6446533,1.0000000
14670,14670,1.0000000,184.7035522,1231.5953369,-1046.8917236,1.0000000
14671,14671,1.0000000,196.3668060,1236.4011230,-1040.0343018,1.0000000
14672,14672,1.0000000,208.5219116,1241.6711426,-1033.1492920,1.0000000
14673,14673,1.0000000,214.5630798,1260.7912598,-1046.2281494,1.0000000
14674,14674,1.0000000,229.4024353,1247.4302979,-1018.0278320,1.0000000
14675,14675,1.0000000,250.0805359,1215.2342529,-965.1538086,1.0000000
14676,14676,1.0000000,261.6809387,1206.8177490,-945.1368408,1.0000000
14677,14677,1.0000000,273.2615356,1208.5539551,-935.2924805,1.0000000
14678,14678,1.0000000,273.0277100,1231.5849609,-958.5571899,1.0000000
14679,14679,1.0000000,254.4855194,1302.7127686,-1048.2271729,1.0000000
14680,14680,1.0000000,230.2769012,1390.6877441,-1160.4108887,1.0000000
14681,14681,1.0000000,209.2923126,1463.4667969,-1254.1744385,1.0000000
14682,14682,1.0000000,319.5272522,1743.0900879,-1423.5628662,1.0000000
14683,14683,1.0000000,336.1982422,1812.4610596,-1476.2628174,1.0000000
14684,14684,1.0000000,337.5015869,1841.0030518,-1503.5014648,1.0000000
14685,14685,1.0000000,346.3806152,1822.3542480,-1475.9736328,1.0000000
14686,14686,1.0000000,353.8197937,1825.5383301,-1471.7186279,1.0000000
14687,14687,1.0000000,364.6502380,1810.6116943,-1445.9615479,1.0000000
14688,14688,1.0000000,379.7718201,1786.9478760,-1407.1760254,1.0000000
14689,14689,1.0000000,397.7245789,1782.3958740,-1384.6712646,1.0000000
14690,14690,1.0000000,415.2821655,1771.4932861,-1356.2111816,1.0000000
14691,14691,1.0000000,435.0380859,1765.2042236,-1330.1661377,1.0000000
14692,14692,1.0000000,457.7734070,1780.1613770,-1322.3879395,1.0000000
14693,14693,1.0000000,486.4996033,1783.9299316,-1297.4302979,1.0000000
14694,14694,1.0000000,521.7536011,1756.7958984,-1235.0423584,1.0000000
14695,14695,1.0000000,558.2218628,1741.4815674,-1183.2597656,1.0000000
14696,14696,1.0000000,600.1121826,1749.1293945,-1149.0172119,1.0000000
14697,14697,1.0000000,639.3632812,1761.3275146,-1121.9642334,1.0000000
14698,14698,1.0000000,666.4401855,1772.8055420,-1106.3653564,1.0000000
14699,14699,1.0000000,675.9224243,1795.2064209,-1119.2839355,1.0000000
14700,14700,1.0000000,678.7332764,1811.2805176,-1132.5472412,1.0000000
14701,14701,1.0000000,679.5474243,1800.3211670,-1120.7736816,1.0000000
14702,14702,1.0000000,680.9893188,1747.4226074,-1066.4332275,1.0000000
14703,14703,1.0000000,687.3996582,1684.4539795,-997.0543213,1.0000000
14704,14704,1.0000000,708.0986328,1632.9561768,-924.8575439,1.0000000
14705,14705,1.0000000,737.5936279,1595.0906982,-857.4970703,1.0000000
14706,14706,1.0000000,771.7082520,1552.1943359,-780.4860229,1.0000000
14707,14707,1.0000000,789.4178467,1542.5621338,-753.1442261,1.0000000
14708,14708,1.0000000,791.8238525,1586.1367188,-794.3128662,1.0000000
14709,14709,1.0000000,813.7403564,1593.2896729,-779.5493164,1.0000000
14710,14710,0.9846150,875.4005737,1475.0505371,-599.6499023,0.9846154
14711,14711,0.9692310,922.7285767,1348.7214355,-425.9928284,0.9692308
14712,14712,0.9846150,924.7300415,1382.4383545,-457.7083435,0.9846154
14713,14713,0.9692310,935.9304810,1348.7277832,-412.7972717,0.9692308
14714,14714,0.8461540,982.4439697,1146.5202637,-164.0763245,0.8461539
14715,14715,0.4461540,1053.2952881,1015.8440552,37.4512177,0.4461538
14716,14716,0.6769230,1018.3146362,1062.1593018,-43.8447266,0.6769231
14717,14717,0.8461540,964.8597412,1153.8697510,-189.0099945,0.8461539
14718,14718,0.7538460,1001.0371704,1100.9749756,-99.9377594,0.7538462
14719,14719,0.6615380,1026.3853760,1055.6090088,-29.2236900,0.6615385
14720,14720,0.8769230,957.9323120,1183.3698730,-225.4375153,0.8769231
14721,14721,0.8615380,955.9360962,1156.1546631,-200.2185669,0.8615385
14722,14722,0.1692310,1058.7027588,886.0548096,172.6479340,0.1692308
14723,14723,0.0461538,1065.6140137,716.9129028,348.7010803,0.0461538
14724,14724,0.0000000,1049.4721680,670.0468140,379.4253540,0.0000000
14725,14725,1.0000000,101.7692337,967.4143066,-865.6450806,1.0000000
14726,14726,1.0000000,104.5368881,997.1623535,-892.6254272,1.0000000
14727,14727,1.0000000,111.0592422,1060.6724854,-949.6131592,1.0000000
14728,14728,1.0000000,114.7429199,1112.5520020,-997.8091431,1.0000000
14729,14729,1.0000000,118.9910507,1134.9296875,-1015.9385986,1.0000000
14730,14730,1.0000000,124.0370560,1155.9691162,-1031.9320068,1.0000000
14731,14731,1.0000000,129.7627716,1167.6229248,-1037.8601074,1.0000000
14732,14732,1.0000000,134.7360687,1174.1761475,-1039.4400635,1.0000000
14733,14733,1.0000000,139.6948242,1195.8608398,-1056.1660156,1.0000000
14734,14734,1.0000000,145.0233307,1226.0010986,-1080.9777832,1.0000000
14735,14735,1.0000000,150.1570740,1242.5919189,-1092.4348145,1.0000000
14736,14736,1.0000000,160.0722504,1237.9760742,-1077.9038086,1.0000000
14737,14737,1.0000000,168.6922913,1238.7517090,-1070.0594482,1.0000000
14738,14738,1.0000000,176.9468536,1249.7161865,-1072.7694092,1.0000000
14739,14739,1.0000000,190.2839050,1251.2763672,-1060.9924316,1.0000000
14740,14740,1.0000000,208.4549408,1234.3109131,-1025.8559570,1.0000000
14741,14741,1.0000000,217.1132507,1243.6744385,-1026.5611572,1.0000000
14742,14742,1.0000000,229.7068787,1236.6973877,-1006.9905396,1.0000000
14743,14743,1.0000000,258.0310364,1195.7375488,-937.7064819,1.0000000
14744,14744,1.0000000,251.4735413,1234.0728760,-982.5993042,1.0000000
14745,14745,1.0000000,252.5247803,1265.6087646,-1013.0839844,1.0000000
14746,14746,1.0000000,256.5945435,1279.0690918,-1022.4745483,1.0000000
14747,14747,1.0000000,263.9441223,1281.2838135,-1017.3396606,1.0000000
14748,14748,1.0000000,262.0646973,1296.7778320,-1034.7130127,1.0000000
14749,14749,1.0000000,325.7779846,1716.3560791,-1390.5781250,1.0000000
14750,14750,1.0000000,335.9575195,1728.8797607,-1392.9222412,1.0000000
14751,14751,1.0000000,339.9907227,1741.4548340,-1401.4641113,1.0000000
14752,14752,1.0000000,337.1606750,1795.4239502,-1458.2631836,1.0000000
14753,14753,1.0000000,343.4900513,1763.4954834,-1420.0054932,1.0000000
14754,14754,1.0000000,351.8576355,1769.8901367,-1418.0325928,1.0000000
14755,14755,1.0000000,364.1772156,1773.7559814,-1409.5787354,1.0000000
14756,14756,1.0000000,378.4841919,1798.7706299,-1420.2863770,1.0000000
14757,14757,1.0000000,394.9851074,1801.7032471,-1406.7181396,1.0000000
14758,14758,1.0000000,412.2724304,1774.9327393,-1362.6604004,1.0000000
14759,14759,1.0000000,430.9593506,1758.7443848,-1327.7849121,1.0000000
14760,14760,1.0000000,451.7718506,1758.8813477,-1307.1094971,1.0000000
14761,14761,1.0000000,479.0705566,1752.6575928,-1273.5870361,1.0000000
14762,14762,1.0000000,511.1547546,1741.7792969,-1230.6245117,1.0000000
14763,14763,1.0000000,545.8438110,1733.7465820,-1187.9028320,1.0000000
14764,14764,1.0000000,577.9848633,1735.7363281,-1157.7514648,1.0000000
14765,14765,1.0000000,608.2692871,1745.6927490,-1137.4233398,1.0000000
14766,14766,1.0000000,633.6143188,1755.5023193,-1121.8879395,1.0000000
14767,14767,1.0000000,647.1359863,1778.4783936,-1131.3425293,1.0000000
14768,14768,1.0000000,657.3606567,1804.8952637,-1147.5345459,1.0000000
14769,14769,1.0000000,659.5537720,1798.5831299,-1139.0292969,1.0000000
14770,14770,1.0000000,661.7444458,1751.8764648,-1090.1320801,1.0000000
14771,14771,1.0000000,670.3977051,1702.7492676,-1032.3515625,1.0000000
14772,14772,1.0000000,688.0045166,1665.7148438,-977.7103271,1.0000000
14773,14773,1.0000000,712.1488037,1626.4139404,-914.2651978,1.0000000
14774,14774,1.0000000,742.6704102,1586.2110596,-843.5406494,1.0000000
14775,14775,1.0000000,777.1110840,1567.0379639,-789.9268799,1.0000000
14776,14776,1.0000000,780.3129272,1625.1442871,-844.8312988,1.0000000
14777,14777,1.0000000,803.1876831,1636.6821289,-833.4943848,1.0000000
14778,14778,0.9846150,855.9805908,1556.0250244,-700.0443726,0.9846154
14779,14779,0.9846150,906.7989502,1439.5764160,-532.7775269,0.9846154
14780,14780,0.9846150,913.6601562,1462.7033691,-549.0432129,0.9846154
14781,14781,0.9846150,935.2188110,1375.1885986,-439.9698181,0.9846154
14782,14782,0.8769230,960.8640747,1218.7593994,-257.8952942,0.8769231
14783,14783,0.7692310,1006.7586670,1094.8039551,-88.0452805,0.7692308
14784,14784,0.5538460,1045.6743164,1032.1704102,13.5038471,0.5538462
14785,14785,0.8461540,978.7240601,1143.6065674,-164.8825073,0.8461539
14786,14786,0.8615380,962.6038208,1165.4808350,-202.8770599,0.8615385
14787,14787,0.7538460,998.5979614,1084.1101074,-85.5121994,0.7538462
14788,14788,0.8769230,951.8529663,1210.4090576,-258.5560303,0.8769231
14789,14789,0.8769230,943.8339233,1199.6346436,-255.8007202,0.8769231
14790,14790,0.1538460,1078.6220703,860.7673950,217.8546600,0.1538462
14791,14791,0.0461538,1077.1875000,746.0596924,331.1278687,0.0461538
14792,14792,0.0153846,1065.4034424,690.3965454,375.0068665,0.0153846
14793,14793,1.0000000,101.7279587,962.5510254,-860.8231201,1.0000000
14794,14794,1.0000000,105.9093018,1005.1087036,-899.1994019,1.0000000
14795,14795,1.0000000,111.4036331,1066.8615723,-955.4580078,1.0000000
14796,14796,1.0000000,116.4611588,1118.4902344,-1002.0291138,1.0000000
14797,14797,1.0000000,121.0743256,1140.3619385,-1019.2876587,1.0000000
14798,14798,1.0000000,125.0954895,1162.2899170,-1037.1944580,1.0000000
14799,14799,1.0000000,131.8844910,1178.3527832,-1046.4683838,1.0000000
14800,14800,1.0000000,137.9076385,1185.1013184,-1047.1936035,1.0000000
14801,14801,1.0000000,143.3116455,1199.7552490,-1056.4436035,1.0000000
14802,14802,1.0000000,147.1973572,1226.4278564,-1079.2304688,1.0000000
14803,14803,1.0000000,151.9632111,1242.3640137,-1090.4007568,1.0000000
14804,14804,1.0000000,157.7550659,1243.0438232,-1085.2888184,1.0000000
14805,14805,1.0000000,163.8570557,1251.6910400,-1087.8339844,1.0000000
14806,14806,1.0000000,171.1320038,1263.0438232,-1091.9118652,1.0000000
14807,14807,1.0000000,185.3976288,1260.2720947,-1074.8745117,1.0000000
14808,14808,1.0000000,200.8754730,1251.4970703,-1050.6215820,1.0000000
14809,14809,1.0000000,208.3951263,1262.7185059,-1054.3233643,1.0000000
14810,14810,1.0000000,225.1435852,1242.5936279,-1017.4500122,1.0000000
14811,14811,1.0000000,249.3118439,1212.7758789,-963.4639893,1.0000000
14812,14812,1.0000000,242.0381317,1249.7593994,-1007.7213135,1.0000000
14813,14813,1.0000000,243.0812531,1282.4837646,-1039.4024658,1.0000000
14814,14814,1.0000000,242.9904327,1316.5145264,-1073.5240479,1.0000000
14815,14815,1.0000000,252.6585083,1320.1169434,-1067.4583740,1.0000000
14816,14816,1.0000000,236.5978241,1388.4670410,-1151.8691406,1.0000000
14817,14817,1.0000000,321.3746643,1716.9329834,-1395.5583496,1.0000000
14818,14818,1.0000000,344.1448669,1688.7406006,-1344.5957031,1.0000000
14819,14819,1.0000000,362.6299438,1724.5675049,-1361.9376221,1.0000000
14820,14820,1.0000000,375.6593018,1802.8499756,-1427.1906738,1.0000000
14821,14821,1.0000000,392.7101440,1820.2465820,-1427.5364990,1.0000000
14822,14822,1.0000000,410.9184570,1780.0045166,-1369.0860596,1.0000000
14823,14823,1.0000000,428.1360779,1742.7808838,-1314.6448975,1.0000000
14824,14824,1.0000000,450.6107788,1716.2873535,-1265.6765137,1.0000000
14825,14825,1.0000000,474.8247986,1712.1842041,-1237.3594971,1.0000000
14826,14826,1.0000000,503.8246765,1727.9572754,-1224.1326904,1.0000000
14827,14827,1.0000000,529.7001343,1729.3601074,-1199.6600342,1.0000000
14828,14828,1.0000000,558.1569824,1727.6403809,-1169.4833984,1.0000000
14829,14829,1.0000000,583.1451416,1736.9739990,-1153.8288574,1.0000000
14830,14830,1.0000000,605.9059448,1744.1939697,-1138.2879639,1.0000000
14831,14831,1.0000000,621.9089355,1759.3018799,-1137.3929443,1.0000000
14832,14832,1.0000000,635.8432007,1787.4229736,-1151.5798340,1.0000000
14833,14833,1.0000000,641.8034668,1775.4499512,-1133.6464844,1.0000000
14834,14834,1.0000000,644.1375122,1737.5069580,-1093.3693848,1.0000000
14835,14835,1.0000000,650.8627930,1715.7158203,-1064.8530273,1.0000000
14836,14836,1.0000000,666.2297363,1692.4833984,-1026.2535400,1.0000000
14837,14837,1.0000000,696.8270874,1642.5147705,-945.6876831,1.0000000
14838,14838,1.0000000,726.9572754,1612.2327881,-885.2754517,1.0000000
14839,14839,1.0000000,750.7954712,1621.3817139,-870.5862427,1.0000000
14840,14840,1.0000000,767.0523071,1651.8054199,-884.7531128,1.0000000
14841,14841,1.0000000,811.8052979,1615.2430420,-803.4378052,1.0000000
14842,14842,0.9846150,853.6779785,1582.4799805,-728.8020020,0.9846154
14843,14843,0.9846150,891.1708984,1529.5593262,-638.3884277,0.9846154
14844,14844,0.9846150,906.2444458,1519.2838135,-613.0394287,0.9846154
14845,14845,0.9846150,929.9271240,1434.4649658,-504.5379028,0.9846154
14846,14846,0.9538460,944.6269531,1320.6807861,-376.0538635,0.9538462
14847,14847,0.8769230,957.5960083,1198.7463379,-241.1503448,0.8769231
14848,14848,0.8461540,974.7642212,1133.3666992,-158.6024780,0.8461539
14849,14849,0.8769230,960.7727661,1215.5778809,-254.8050842,0.8769231
14850,14850,0.8769230,954.6680298,1214.6502686,-259.9821777,0.8769231
14851,14851,0.8000000,979.7356567,1110.7531738,-131.0174866,0.8000000
14852,14852,0.8769230,955.8830566,1201.3986816,-245.5156097,0.8769231
14853,14853,0.9230770,935.6477051,1252.2667236,-316.6190491,0.9230769
14854,14854,0.6615380,1002.6010132,1039.8398438,-37.2388763,0.6615385
14855,14855,1.0000000,106.5677414,1009.1475220,-902.5798340,1.0000000
14856,14856,1.0000000,112.2834244,1069.6289062,-957.3455200,1.0000000
14857,14857,1.0000000,118.7905579,1118.0043945,-999.2138672,1.0000000
14858,14858,1.0000000,123.5707092,1142.9169922,-1019.3462524,1.0000000
14859,14859,1.0000000,127.5003662,1165.4382324,-1037.9378662,1.0000000
14860,14860,1.0000000,133.4338379,1182.5290527,-1049.0952148,1.0000000
14861,14861,1.0000000,140.3385773,1193.6394043,-1053.3007812,1.0000000
14862,14862,1.0000000,143.7805634,1203.1259766,-1059.3454590,1.0000000
14863,14863,1.0000000,148.8782959,1227.2620850,-1078.3839111,1.0000000
14864,14864,1.0000000,152.6662598,1243.5367432,-1090.8704834,1.0000000
14865,14865,1.0000000,156.8621216,1250.4027100,-1093.5405273,1.0000000
14866,14866,1.0000000,163.5826416,1257.5054932,-1093.9228516,1.0000000
14867,14867,1.0000000,171.6884308,1262.2735596,-1090.5850830,1.0000000
14868,14868,1.0000000,182.1035004,1263.8892822,-1081.7857666,1.0000000
14869,14869,1.0000000,194.5965271,1260.6578369,-1066.0612793,1.0000000
14870,14870,1.0000000,203.8394012,1268.8051758,-1064.9658203,1.0000000
